# ASCII file created 2001/8/19 (16:50:52)  

[ Rich Calibrater Parameters Setup ]

Sector  Row     Column
6       96      96

[ Rich Calibrater Parameters: Sector 0 ]

Row	Column	Slope	Offset	Sigma	
42	28	1	52.6694	0.854179	
43	28	1	48.0576	0.903614	
44	28	1	1.80412	1.04721	
45	28	1	37.62	0.87734	
46	28	1	34.7818	0.888314	
47	28	1	58.0428	0.859568	
48	28	1	62.7462	0.735303	
49	28	1	71.0606	0.861585	
50	28	1	64.8248	0.850267	
51	28	1	50.7768	0.925815	
52	28	1	56.5108	0.888829	
53	28	1	49.1762	0.883242	
54	28	1	63.0082	0.856697	
55	28	1	68.6841	0.877177	
56	28	1	69.8555	0.920404	
57	28	1	29.9896	0.897943	
58	28	1	41.259	0.870478	
59	28	1	36.7371	0.936149	
60	28	1	64.3013	0.920491	
61	28	1	76.6274	0.897862	
62	28	1	71.7331	0.912992	
63	28	1	60.4496	0.893649	
64	28	1	93.7954	0.857737	
65	28	1	71.3606	0.867842	
66	28	1	76.6622	0.918387	
67	28	1	71.1319	0.944109	
68	28	1	58.0394	0.868562	
69	28	1	55.7085	0.835946	
70	28	1	64.0208	0.84964	
71	28	1	60.5383	0.955059	
72	28	1	39.5887	1.03797	
73	28	1	17.4643	0.870091	
74	28	1	54.2836	0.882837	
75	28	1	52.9285	0.892684	
76	28	1	60.2153	0.881425	
77	28	1	68.4124	0.878804	
78	28	1	63.2292	1.02764	
79	28	1	44.9507	1.00827	
80	28	1	65.8935	0.840147	
81	28	1	51.1182	0.860755	
82	28	1	46.4536	0.864971	
83	28	1	33.0983	0.866946	
84	28	1	46.6346	0.822747	
85	28	1	63.8594	0.901489	
86	28	1	40.0243	0.844914	
87	28	1	63.9693	0.902049	
24	29	1	45.5045	1.16885	
25	29	1	61.4274	0.99451	
26	29	1	47.5984	1.01141	
27	29	1	39.9429	1.05894	
28	29	1	55.5345	1.04635	
29	29	1	68.8975	0.923729	
30	29	1	60.2404	0.911079	
31	29	1	56.2298	1.0033	
32	29	1	49.5378	1.22052	
33	29	1	58.8617	0.914542	
34	29	1	1.58342	0.804174	
35	29	1	1.41503	0.746927	
36	29	1	3.08341	0.930432	
37	29	1	74.7459	0.841186	
38	29	1	31.639	0.928098	
39	29	1	35.7271	0.888599	
40	29	1	71.176	0.873018	
41	29	1	49.5458	0.826105	
42	29	1	50.2075	0.904236	
44	29	1	57.7189	0.859392	
45	29	1	38.4025	0.886019	
46	29	1	48.7117	0.830343	
47	29	1	43.093	0.887976	
48	29	1	37.1739	0.87913	
49	29	1	56.0545	0.888388	
50	29	1	49.5574	0.872169	
51	29	1	45.2513	0.878365	
52	29	1	59.461	0.87603	
53	29	1	65.0043	0.836597	
54	29	1	44.1104	0.808544	
55	29	1	50.1215	0.81919	
56	29	1	60.7699	0.874561	
57	29	1	49.5344	0.866154	
58	29	1	35.2185	0.846855	
59	29	1	65.0199	0.911073	
60	29	1	58.2088	0.855508	
61	29	1	60.6524	0.851553	
62	29	1	66.7925	0.97645	
63	29	1	53.6492	0.873307	
64	29	1	59.2448	0.884854	
65	29	1	64	0.873485	
66	29	1	83.5681	0.870391	
67	29	1	67.3754	0.878151	
68	29	1	51.9351	0.910601	
69	29	1	64.7804	0.876636	
70	29	1	65.7902	0.818242	
71	29	1	70.7147	0.934182	
72	29	1	52.201	0.872941	
73	29	1	45.2807	0.842617	
74	29	1	43.2756	0.972661	
75	29	1	68.852	1.04268	
76	29	1	38.4892	0.890552	
77	29	1	48.4705	0.837721	
78	29	1	59.1665	0.835933	
79	29	1	56.1207	0.83553	
80	29	1	55.2939	0.845187	
81	29	1	61.6729	0.906133	
82	29	1	46.5792	0.836324	
83	29	1	48.363	0.862495	
84	29	1	49.8216	0.838441	
85	29	1	63.8334	0.962244	
86	29	1	62.518	0.910773	
87	29	1	63.0489	0.918656	
22	30	1	62.9528	1.00429	
23	30	1	44.6334	1.07352	
24	30	1	43.1014	1.03771	
25	30	1	52.1307	0.972721	
26	30	1	51.8096	0.98815	
27	30	1	43.9742	0.974181	
28	30	1	51.0013	0.965322	
29	30	1	55.2807	0.93997	
30	30	1	71.6716	0.893705	
31	30	1	56.8431	1.02232	
32	30	1	45.0368	0.956797	
33	30	1	58.2703	0.855669	
34	30	1	59.9805	0.854999	
35	30	1	43.068	0.800695	
36	30	1	52.0865	0.880072	
37	30	1	54.9619	0.837423	
38	30	1	12.5454	0.874474	
39	30	1	21.9139	0.908128	
40	30	1	64.3216	0.93672	
41	30	1	50.4267	0.879365	
42	30	1	48.5435	0.850612	
43	30	1	39.8806	0.879856	
44	30	1	49.8426	0.887903	
45	30	1	37.2435	0.918558	
46	30	1	49.1804	0.854592	
47	30	1	43.064	0.918978	
48	30	1	57.9598	0.906551	
49	30	1	71.8927	0.893794	
50	30	1	51.7105	0.849582	
51	30	1	67.3547	0.833932	
52	30	1	61.1783	0.868533	
53	30	1	73.9931	0.911936	
54	30	1	55.6736	0.830684	
55	30	1	65.3759	0.830085	
56	30	1	46.6375	0.851669	
57	30	1	41.3992	0.854777	
58	30	1	35.3107	0.854052	
59	30	1	62.9983	0.88137	
60	30	1	68.1064	0.892254	
61	30	1	48.8007	0.890919	
62	30	1	76.9152	0.901315	
63	30	1	87.1942	0.84287	
64	30	1	62.2075	0.870674	
65	30	1	58.7439	0.851708	
66	30	1	65.849	0.896727	
67	30	1	43.3992	0.857305	
68	30	1	45.6481	0.91023	
69	30	1	56.6948	0.907129	
70	30	1	57.07	0.918536	
71	30	1	42.9952	0.868134	
72	30	1	56.6867	0.874063	
73	30	1	33.9667	0.88412	
74	30	1	49.8908	0.845315	
75	30	1	34.8169	0.87888	
76	30	1	42.4892	0.848178	
77	30	1	60.9619	0.927574	
78	30	1	63.7029	0.954827	
79	30	1	36.7434	0.910933	
80	30	1	59.2312	0.886489	
81	30	1	44.7902	0.846517	
82	30	1	53.2861	0.91133	
83	30	1	69.6642	0.967308	
84	30	1	70.6831	0.921313	
85	30	1	56.356	0.877548	
86	30	1	66.3188	0.858084	
87	30	1	63.5311	1.09081	
20	31	1	11.3984	1.17111	
21	31	1	52.6851	1.13479	
22	31	1	59.3211	0.958411	
23	31	1	48.5729	0.952121	
24	31	1	34.3213	1.00258	
25	31	1	51.5917	0.911625	
26	31	1	51.8976	1.10813	
27	31	1	56.4102	0.90082	
28	31	1	36.2124	0.934863	
29	31	1	67.039	0.888706	
30	31	1	69.6627	0.949704	
31	31	1	52.8166	0.928289	
32	31	1	49.0522	0.949328	
33	31	1	63.2144	0.845719	
34	31	1	59.3235	0.83259	
35	31	1	46.932	0.846446	
36	31	1	36.7147	0.858806	
37	31	1	45.773	0.813977	
38	31	1	19.5407	0.994065	
39	31	1	4.04333	0.823282	
40	31	1	34.6329	0.82126	
41	31	1	49.0463	0.869527	
42	31	1	45.6894	0.862965	
43	31	1	44.2107	0.843712	
44	31	1	47.8625	0.811072	
45	31	1	50.9039	0.833821	
46	31	1	39.8962	0.876909	
47	31	1	48.6708	0.858817	
48	31	1	45.212	0.907426	
49	31	1	54.361	0.883145	
50	31	1	51.01	0.91849	
51	31	1	46.971	0.818365	
52	31	1	54.0982	0.862887	
53	31	1	66.7467	0.843504	
54	31	1	65.9212	0.852576	
55	31	1	63.8439	0.90907	
56	31	1	52.8053	0.886741	
57	31	1	48.4745	0.858307	
58	31	1	44.6055	0.841443	
59	31	1	75.2218	0.893368	
60	31	1	70.8067	0.910675	
61	31	1	70.2797	0.85901	
62	31	1	65.7439	0.885093	
63	31	1	76.2945	0.854244	
64	31	1	52.1362	0.928709	
65	31	1	56.6421	0.896616	
66	31	1	58.1246	0.89087	
67	31	1	41.564	0.861837	
68	31	1	54.4864	0.902664	
69	31	1	68.4712	0.862353	
70	31	1	55.5776	0.874554	
71	31	1	57.3189	0.890052	
72	31	1	46.3798	0.853147	
73	31	1	36.3123	0.860722	
74	31	1	66.3081	0.823888	
75	31	1	47.3984	0.862123	
76	31	1	54.2092	0.893837	
77	31	1	49.0729	0.91214	
78	31	1	55.3764	0.909167	
79	31	1	33.4788	0.867702	
80	31	1	39.0545	0.942506	
81	31	1	36.1927	0.858548	
82	31	1	53.1556	0.916538	
83	31	1	53.0494	0.949156	
84	31	1	67.026	0.864697	
85	31	1	73.9229	0.908619	
86	31	1	64.9355	0.875386	
87	31	1	76.5431	0.877704	
18	32	1	24.1129	0.942187	
19	32	1	35.1948	0.970381	
20	32	1	38.9705	0.977613	
21	32	1	46.5	0.983707	
22	32	1	37.221	0.902503	
23	32	1	69.7184	0.985139	
24	32	1	41.9376	0.992385	
25	32	1	48.7413	0.951565	
26	32	1	53.0074	1.0254	
27	32	1	44.5696	1.00819	
28	32	1	64.0249	0.98782	
29	32	1	89.2917	0.837117	
30	32	1	69.9939	0.857163	
31	32	1	60.3329	0.868323	
32	32	1	42.9182	0.948038	
33	32	1	41.907	0.87886	
34	32	1	53.7749	0.838378	
35	32	1	52.55	0.876825	
36	32	1	48.1553	0.869202	
37	32	1	58.7765	0.826005	
38	32	1	7.16941	0.924258	
39	32	1	5.95193	0.838229	
40	32	1	38.115	0.86887	
41	32	1	34.4676	0.845372	
42	32	1	51.3626	0.842623	
43	32	1	53.7388	0.843487	
44	32	1	40.1541	0.879273	
45	32	1	61.0087	0.876179	
46	32	1	45.0264	0.887181	
47	32	1	35.7615	0.946734	
48	32	1	68.8465	0.872621	
49	32	1	59.5063	0.910653	
50	32	1	48.7806	0.864342	
51	32	1	55.144	0.836489	
52	32	1	70.2299	0.884626	
53	32	1	64.0723	0.901595	
54	32	1	49.5834	0.891972	
55	32	1	71.0247	0.869292	
56	32	1	65.6202	0.848695	
57	32	1	66.852	0.838827	
58	32	1	56.1597	0.902637	
59	32	1	64.553	0.858685	
60	32	1	60.0022	0.835622	
61	32	1	54.5203	0.892064	
62	32	1	84.5481	0.879291	
63	32	1	82.8621	0.882109	
64	32	1	63.7436	0.916725	
65	32	1	56.8941	0.855738	
66	32	1	66.8208	0.862531	
67	32	1	65.8023	0.869371	
68	32	1	45.1497	0.922393	
69	32	1	45.5846	0.88156	
70	32	1	41.8824	0.906535	
71	32	1	65.2443	0.922842	
72	32	1	48.9342	0.885565	
73	32	1	46.7934	0.872371	
74	32	1	45.3814	0.877671	
75	32	1	43.7273	0.845788	
76	32	1	36.4976	0.881224	
77	32	1	69.7582	0.863229	
78	32	1	68.9454	0.906152	
79	32	1	50.6981	0.837437	
80	32	1	38.9307	0.871677	
81	32	1	31.7089	0.871438	
82	32	1	53.0095	0.798705	
83	32	1	45.8926	0.852321	
84	32	1	46.8888	0.859986	
85	32	1	36.7613	0.871814	
86	32	1	44.4381	0.880559	
87	32	1	49.9087	0.840867	
17	33	1	17.1136	1.13683	
18	33	1	21.6742	1.04161	
19	33	1	23.9926	0.923947	
20	33	1	32.2386	1.01823	
21	33	1	60.6502	0.997548	
22	33	1	45.2698	0.899979	
23	33	1	45.7969	0.937689	
24	33	1	49.6062	1.00992	
25	33	1	55.7735	0.906671	
26	33	1	56.8299	0.948423	
27	33	1	38.0538	0.91416	
28	33	1	19.8906	1.04948	
29	33	1	78.0333	0.897431	
30	33	1	66.5588	0.868271	
31	33	1	75.115	0.921854	
32	33	1	56.4796	0.894746	
33	33	1	52.0061	0.873653	
34	33	1	31.0719	0.879995	
35	33	1	39.5679	0.875489	
36	33	1	40.4221	0.899322	
37	33	1	56.6961	0.891387	
38	33	1	41.3958	0.870418	
39	33	1	36.3575	0.901582	
40	33	1	54.3287	0.861135	
41	33	1	44.6222	0.853619	
42	33	1	68.2791	0.808232	
43	33	1	53.4246	0.839417	
44	33	1	40.9481	0.961998	
45	33	1	50.3687	0.891978	
46	33	1	37.1775	0.926308	
47	33	1	57.8746	0.928799	
48	33	1	53.4383	0.824362	
49	33	1	44.4373	0.826044	
50	33	1	69.9624	0.87528	
51	33	1	86.5813	0.860879	
52	33	1	68.8026	0.826684	
53	33	1	72.225	0.89853	
54	33	1	53.0333	0.909969	
55	33	1	64.3802	0.856369	
56	33	1	63.1673	0.858564	
57	33	1	52.8379	0.889238	
58	33	1	54.7356	0.856212	
59	33	1	71.1634	0.868575	
60	33	1	39.5128	0.831567	
61	33	1	42.9593	0.890883	
62	33	1	48.548	0.844631	
63	33	1	39.4349	0.872363	
64	33	1	40.7876	0.86839	
65	33	1	48.1712	0.845864	
66	33	1	44.1784	0.86971	
67	33	1	52.4554	0.865815	
68	33	1	72.5219	0.839668	
69	33	1	61.3114	0.881017	
70	33	1	68.0225	0.879388	
71	33	1	54.7449	0.895853	
72	33	1	50.9796	0.869226	
73	33	1	60.8615	0.84474	
74	33	1	36.132	0.885064	
75	33	1	45.4184	0.859714	
76	33	1	39.7133	0.823244	
77	33	1	65.4922	0.827499	
78	33	1	65.4395	0.895279	
79	33	1	28.2079	0.836302	
80	33	1	56.5	0.828127	
81	33	1	47.2047	0.870933	
82	33	1	41.9488	0.816486	
83	33	1	43.0043	0.866889	
84	33	1	64.1087	0.864017	
85	33	1	28.3712	0.873973	
86	33	1	47.9762	0.916744	
87	33	1	66.9108	0.909135	
15	34	1	70.2231	1.0338	
16	34	1	78.7049	1.10447	
17	34	1	10.1972	1.01448	
18	34	1	6.6342	1.07411	
19	34	1	35.2973	0.998868	
20	34	1	36.1295	1.12523	
21	34	1	46.7572	0.917562	
22	34	1	39.3946	0.922118	
23	34	1	48.2701	0.939991	
24	34	1	47.0903	0.927243	
25	34	1	26.7065	0.928056	
26	34	1	66.7434	0.89827	
27	34	1	45.3479	1.02549	
28	34	1	68.6058	0.957109	
29	34	1	67.186	0.881795	
30	34	1	63.1773	0.80358	
31	34	1	52.3713	0.967167	
32	34	1	53.4432	0.861424	
33	34	1	44.0377	0.889699	
34	34	1	31.2552	0.865072	
35	34	1	37.8022	0.850086	
36	34	1	50.854	0.88209	
37	34	1	41.1483	0.858031	
38	34	1	43.815	0.90098	
39	34	1	42.1997	0.90024	
40	34	1	55.9844	0.854825	
41	34	1	43.8706	0.833028	
42	34	1	42.5372	0.88421	
43	34	1	33.9412	0.885969	
44	34	1	55.4098	0.888829	
45	34	1	42.1565	0.856318	
46	34	1	46.4125	0.908086	
47	34	1	52.3522	0.87912	
48	34	1	76.1336	0.862953	
49	34	1	55.0225	0.857888	
50	34	1	51.5974	0.844205	
51	34	1	70.6554	0.949042	
52	34	1	75.276	0.825791	
53	34	1	73.3675	0.892015	
54	34	1	82.0666	0.861826	
55	34	1	57.4048	0.885741	
56	34	1	59.7485	0.834216	
57	34	1	53.2781	0.856207	
58	34	1	59.6162	0.877461	
59	34	1	60.6544	0.801036	
60	34	1	54.4064	0.810822	
61	34	1	49.8022	0.860215	
62	34	1	44.3339	0.869758	
63	34	1	41.1894	0.864969	
64	34	1	58.8612	0.849168	
65	34	1	67.3684	0.835046	
66	34	1	51.2085	0.850462	
67	34	1	52.8416	0.857873	
68	34	1	63.5657	0.835187	
69	34	1	68.9299	0.876801	
70	34	1	89.7343	0.882457	
71	34	1	53.5043	0.831248	
72	34	1	61.9121	0.900209	
73	34	1	53.7143	0.85627	
74	34	1	42.1074	0.876064	
75	34	1	51.156	0.849245	
76	34	1	65.4445	0.921708	
77	34	1	38.2378	0.903426	
78	34	1	40.8299	0.91854	
79	34	1	37.2685	0.883	
80	34	1	35.8453	0.844798	
81	34	1	56.4608	0.858161	
82	34	1	30.7387	0.888558	
83	34	1	63.2682	0.893901	
84	34	1	64.8501	0.928322	
85	34	1	62.2373	0.864759	
86	34	1	64.9243	0.896783	
87	34	1	64.5794	0.931224	
13	35	1	63.7702	1.06781	
14	35	1	66.2079	0.986539	
15	35	1	65.2194	0.93561	
16	35	1	18.9072	1.02552	
17	35	1	2.38889	2.00408	
18	35	1	11.1765	1.05025	
19	35	1	42.0976	0.896618	
20	35	1	32.67	0.900082	
21	35	1	64.1236	0.98508	
22	35	1	55.2165	0.885869	
23	35	1	46.5349	0.917953	
24	35	1	54.5621	0.930113	
25	35	1	46.0183	0.930878	
26	35	1	47.2375	0.865144	
27	35	1	44.5921	0.922288	
28	35	1	49.7957	0.93453	
29	35	1	54.1657	0.851562	
30	35	1	55.3136	0.873976	
31	35	1	60.5311	0.887413	
32	35	1	53.631	0.881224	
33	35	1	46.3379	0.873135	
34	35	1	64.6287	0.851648	
35	35	1	32.6632	0.861569	
36	35	1	52.5093	0.895769	
37	35	1	45.8707	0.849652	
38	35	1	38.0454	0.89545	
39	35	1	42.1497	0.852166	
40	35	1	46.5883	0.879359	
41	35	1	53.279	0.834422	
42	35	1	41.3702	0.836498	
43	35	1	44.8058	0.880532	
44	35	1	29.4704	0.844333	
45	35	1	52.7656	0.865948	
46	35	1	63.026	0.857286	
47	35	1	54.5395	0.854974	
48	35	1	67.6503	0.883512	
49	35	1	49.0307	0.848758	
50	35	1	47.942	0.867768	
51	35	1	79.5731	0.851005	
52	35	1	61.3009	0.874027	
53	35	1	60.1314	0.835016	
54	35	1	55.8694	0.852251	
55	35	1	51.8774	0.842007	
56	35	1	38.7767	0.880473	
57	35	1	56.9909	0.822869	
58	35	1	52.8402	0.857233	
59	35	1	38.6834	0.855213	
60	35	1	66.3913	0.870236	
61	35	1	55.4243	0.775198	
62	35	1	49.7961	0.816399	
63	35	1	43.9373	0.851579	
64	35	1	69.5946	0.865673	
65	35	1	57.5822	0.837354	
66	35	1	52.3084	0.849343	
67	35	1	40.9546	0.815496	
68	35	1	38.221	0.856684	
69	35	1	43.0484	0.841012	
70	35	1	30.9585	0.854971	
71	35	1	62.9957	0.849373	
72	35	1	70.6087	0.846652	
73	35	1	65.318	0.847006	
74	35	1	64.5594	0.854327	
75	35	1	47.832	0.84555	
76	35	1	60.9338	0.888325	
77	35	1	65.1683	0.923903	
78	35	1	65.0424	0.890215	
79	35	1	57.5758	0.913363	
80	35	1	72.8343	0.929248	
81	35	1	61.0468	0.87695	
82	35	1	52.1673	0.921794	
83	35	1	66.3458	0.9061	
84	35	1	78.6003	0.88067	
85	35	1	64.9576	0.915636	
86	35	1	50.1809	0.88528	
87	35	1	70.4203	0.893372	
11	36	1	62.6009	1.01525	
12	36	1	51.9562	1.06951	
13	36	1	27.643	1.01318	
14	36	1	57.9106	0.950966	
15	36	1	70.2238	0.972181	
16	36	1	29.1342	1.03268	
17	36	1	43.5585	0.907572	
18	36	1	6.04863	0.900466	
19	36	1	42.2691	0.909534	
20	36	1	21.5273	0.927942	
21	36	1	51.5137	0.932051	
22	36	1	49.2438	0.927414	
23	36	1	41.3757	0.894971	
24	36	1	54.1878	0.883087	
25	36	1	30.4289	0.861769	
26	36	1	54.5241	0.867146	
27	36	1	51.5694	0.854371	
28	36	1	50.6983	0.868778	
29	36	1	55.181	0.914799	
30	36	1	60.0702	0.856083	
31	36	1	56.4983	1.037	
32	36	1	47.6575	0.881648	
33	36	1	32.3577	0.867007	
34	36	1	40.9429	0.85596	
35	36	1	49.4766	0.872866	
36	36	1	49.0744	0.926169	
37	36	1	47.3372	0.875208	
38	36	1	45.0762	0.850269	
39	36	1	43.1578	0.862372	
40	36	1	62.69	0.877038	
41	36	1	32.0722	0.955982	
42	36	1	50.9753	0.805002	
43	36	1	53.8149	0.857872	
44	36	1	47.6833	0.862931	
45	36	1	50.6006	0.868984	
46	36	1	49.6896	0.959184	
47	36	1	38.2886	0.925467	
48	36	1	61.9507	0.904624	
49	36	1	64.1938	0.855453	
50	36	1	52.7135	0.804308	
51	36	1	62.0887	0.863417	
52	36	1	60.6817	0.880999	
53	36	1	50.1383	0.860446	
54	36	1	57.3016	0.836604	
55	36	1	27.894	0.84216	
56	36	1	53.5604	0.860718	
57	36	1	57.3875	0.858879	
58	36	1	54.6416	0.843083	
59	36	1	54.8175	0.838023	
60	36	1	68.5182	0.8458	
61	36	1	56.2892	0.850784	
62	36	1	53.99	0.825842	
63	36	1	53.9991	0.799891	
64	36	1	78.1241	0.934116	
65	36	1	62.2711	0.833198	
66	36	1	44.2712	0.881799	
67	36	1	38.3826	0.836655	
68	36	1	55.1731	0.837117	
69	36	1	51.5298	0.819479	
70	36	1	52.8625	0.846062	
71	36	1	57.7144	0.858749	
72	36	1	48.8447	0.891817	
73	36	1	62.6606	0.848894	
74	36	1	51.8519	0.872903	
75	36	1	50.4792	0.895226	
76	36	1	64.7821	0.855735	
77	36	1	74.3616	0.851912	
78	36	1	63.1108	0.916059	
79	36	1	60.7272	0.82935	
80	36	1	47.9044	0.877784	
81	36	1	55.4638	0.903544	
82	36	1	62.6179	0.842351	
83	36	1	69.7808	0.849045	
84	36	1	63.736	0.850039	
85	36	1	50.0783	0.890261	
86	36	1	70.6244	0.93186	
87	36	1	52.8931	0.917035	
10	37	1	40.0274	1.02411	
11	37	1	57.7199	1.0696	
12	37	1	70.7772	0.935989	
13	37	1	66.2946	1.05799	
14	37	1	61.5971	0.94812	
15	37	1	63.1889	0.924339	
16	37	1	13.5483	0.969921	
17	37	1	23.8248	0.929446	
18	37	1	28.47	0.861665	
19	37	1	39.7107	0.933849	
20	37	1	35.3917	0.858018	
21	37	1	58.8577	0.99681	
22	37	1	34.9796	0.84667	
23	37	1	45.2264	0.871539	
24	37	1	49.8445	0.856474	
25	37	1	51.4268	0.986114	
26	37	1	36.5491	0.83359	
27	37	1	50.2096	0.902562	
28	37	1	49.3242	1.04757	
29	37	1	70.6788	0.856439	
30	37	1	41.6585	0.822834	
31	37	1	56.6377	0.796545	
32	37	1	61.2468	0.927329	
33	37	1	68.7417	0.839701	
34	37	1	65.8105	0.830945	
35	37	1	66.7137	0.875763	
36	37	1	42.5946	0.878832	
37	37	1	51.8391	0.890875	
38	37	1	58.6926	0.867531	
39	37	1	42.5484	0.879738	
40	37	1	37.1669	0.854356	
41	37	1	45.9044	0.855809	
42	37	1	59.1112	0.906353	
43	37	1	53.5152	0.96965	
44	37	1	60.1295	0.914518	
45	37	1	67.4033	1.04076	
46	37	1	61.0515	1.08569	
47	37	1	68.8183	0.898211	
48	37	1	36.7465	0.858604	
49	37	1	59.2171	0.855406	
50	37	1	54.8679	0.856394	
51	37	1	57.8152	0.805479	
52	37	1	49.583	0.867225	
53	37	1	58.0173	0.85952	
54	37	1	53.276	0.826839	
55	37	1	52.7751	0.831822	
56	37	1	51.244	0.89934	
57	37	1	42.4126	0.885824	
58	37	1	55.2495	0.83113	
59	37	1	54.9168	0.800789	
60	37	1	52.3923	0.853933	
61	37	1	41.5201	0.84768	
62	37	1	58.6808	0.791678	
63	37	1	42.5348	0.814405	
64	37	1	72.0428	0.845861	
65	37	1	71.4991	0.83155	
66	37	1	72.8232	0.84445	
67	37	1	69.3864	0.819654	
68	37	1	51.6558	0.834352	
69	37	1	72.0255	0.852167	
70	37	1	62.8767	0.862174	
71	37	1	54.7815	0.857018	
72	37	1	69.7719	0.913489	
73	37	1	60.2167	0.865322	
74	37	1	51.8144	0.895539	
75	37	1	54.573	0.840626	
76	37	1	54.0087	0.859519	
77	37	1	72.5448	0.858145	
78	37	1	66.6047	0.866518	
79	37	1	55.632	0.829102	
80	37	1	42.8929	0.860949	
81	37	1	64.1875	0.858185	
82	37	1	47.6564	0.840185	
83	37	1	67.1068	0.855307	
84	37	1	58.7543	0.852775	
85	37	1	48.3569	0.904862	
86	37	1	63.27	0.891017	
87	37	1	52.9585	0.872686	
8	38	1	38.887	0.958152	
9	38	1	34.0456	1.1204	
10	38	1	44.2773	0.988817	
11	38	1	43.3596	0.928416	
12	38	1	49.9188	0.958501	
13	38	1	45.9371	0.972901	
14	38	1	47.612	0.876615	
15	38	1	55.2285	0.936444	
16	38	1	33.3154	0.940439	
17	38	1	36.9805	0.899684	
18	38	1	18.2578	0.893567	
19	38	1	51.1842	0.934608	
20	38	1	29.0703	0.969041	
21	38	1	72.9376	0.906713	
22	38	1	33.6502	0.973791	
23	38	1	53.0261	0.958321	
24	38	1	60.9344	0.900598	
25	38	1	40.4226	1.1686	
26	38	1	34.3715	0.834835	
27	38	1	28.5453	0.847517	
28	38	1	22.4427	0.994802	
29	38	1	55.4159	0.882969	
30	38	1	46.3954	0.844308	
31	38	1	54.8539	0.930213	
32	38	1	38.7722	0.918915	
33	38	1	57.9797	0.837602	
34	38	1	45.0597	0.857619	
35	38	1	60.7887	0.833187	
36	38	1	44.1147	0.859027	
37	38	1	60.9758	0.820192	
38	38	1	75.9325	0.911755	
39	38	1	63.4643	0.903561	
40	38	1	76.6889	0.938199	
41	38	1	87.5024	0.898227	
42	38	1	84.4589	0.874942	
43	38	1	74.2016	0.918178	
44	38	1	61.3169	0.900846	
45	38	1	57.9407	0.922007	
46	38	1	82.6501	0.893665	
47	38	1	61.4404	0.877472	
48	38	1	67.9192	0.8877	
49	38	1	51.3966	0.855985	
50	38	1	74.845	0.86088	
51	38	1	59.8672	0.831787	
52	38	1	78.6931	0.87835	
53	38	1	76.0251	0.879239	
54	38	1	54.4868	0.822136	
55	38	1	32.7897	0.977184	
56	38	1	58.5706	0.89682	
57	38	1	44.0416	0.859937	
58	38	1	63.3398	0.846422	
59	38	1	55.2103	0.864849	
60	38	1	61.8035	0.925733	
61	38	1	55.9147	0.949162	
62	38	1	50.6697	0.869726	
63	38	1	54.361	0.873778	
64	38	1	51.9168	0.845892	
65	38	1	59.9043	0.907758	
66	38	1	57.3384	0.88789	
67	38	1	64.3265	0.838259	
68	38	1	63.4255	0.857215	
69	38	1	42.9095	0.898218	
70	38	1	53.2843	1.0035	
71	38	1	35.2993	0.905454	
72	38	1	56.4454	0.856167	
73	38	1	64.9051	0.859991	
74	38	1	55.6675	0.838679	
75	38	1	66.8717	0.864653	
76	38	1	60.2712	0.88327	
77	38	1	66.2821	0.914068	
78	38	1	58.6203	0.92322	
79	38	1	61.9007	0.806939	
80	38	1	64.479	0.875289	
81	38	1	40.1484	0.891055	
82	38	1	49.4916	0.902038	
83	38	1	50.5599	0.881058	
84	38	1	63.6029	0.946308	
85	38	1	63.1445	0.930225	
86	38	1	67.0793	0.919766	
87	38	1	70.3668	0.904039	
6	39	1	25.6101	0.950825	
7	39	1	62.6859	1.01444	
8	39	1	55.7414	1.09645	
9	39	1	54.4781	0.979069	
10	39	1	50.9627	0.942479	
11	39	1	45.3466	1.03415	
12	39	1	51.1286	0.928749	
13	39	1	70.3653	0.924756	
14	39	1	59.8016	0.944211	
15	39	1	70.2322	0.917048	
16	39	1	67.5378	0.943178	
17	39	1	33.8368	0.910364	
18	39	1	9.02081	0.90719	
19	39	1	27.6305	0.825458	
20	39	1	38.945	0.932689	
21	39	1	66.2651	0.888057	
22	39	1	42.0178	0.847243	
23	39	1	62.9766	0.944358	
24	39	1	47.2784	0.950229	
25	39	1	50.2526	1.03522	
26	39	1	56.3812	0.890073	
27	39	1	29.6966	0.90231	
28	39	1	56.4707	0.910597	
29	39	1	45.9226	0.899718	
30	39	1	64.6331	0.864471	
31	39	1	70.1591	0.928604	
32	39	1	48.2871	0.918688	
33	39	1	66.151	0.869284	
34	39	1	42.3475	0.889083	
35	39	1	32.8079	0.879467	
36	39	1	50.4957	0.865452	
37	39	1	59.9831	0.802512	
38	39	1	52.7303	0.901608	
39	39	1	58.8122	0.9306	
40	39	1	43.5424	0.945767	
41	39	1	79.7953	0.943006	
42	39	1	87.9182	0.891408	
43	39	1	70.7156	0.921364	
44	39	1	49.0855	0.88882	
45	39	1	52.8464	0.946734	
46	39	1	57.0827	0.922555	
47	39	1	64.8534	0.848747	
48	39	1	54.5172	0.901074	
49	39	1	54.4264	0.976331	
50	39	1	42.5606	0.919218	
51	39	1	50.5069	0.871419	
52	39	1	47.3229	0.900191	
53	39	1	60.8061	0.822611	
54	39	1	24.5361	0.841235	
55	39	1	64.0338	0.895435	
56	39	1	74.5052	0.867946	
57	39	1	45.0446	0.886749	
58	39	1	50.54	0.860898	
59	39	1	47.9148	0.877868	
