# ASCII file created 2001/8/2 (19:45:48)  


[ Rich Mapping Parameters Setup ]

MaxPads MaxRows MaxCols MaxRCs MaxPorts MaxModules MaxChannels UnconnCh 
4712	96	96	2	8	5	64	88	

[ Rich Mapping Parameters ]

Col	Row	RC	Port	Module	Channel	
58	85	1	6	2	12	
59	85	1	6	2	13	
58	78	1	6	2	14	
59	78	1	6	2	15	
58	86	1	6	2	16	
59	86	1	6	2	17	
58	87	1	6	2	18	
59	87	1	6	2	19	
57	87	1	6	2	20	
60	87	1	6	2	21	
58	77	1	6	2	22	
59	77	1	6	2	23	
57	86	1	6	2	24	
60	86	1	6	2	25	
57	85	1	6	2	26	
60	85	1	6	2	27	
57	84	1	6	2	28	
60	84	1	6	2	29	
58	76	1	6	2	30	
59	76	1	6	2	31	
57	83	1	6	2	32	
60	83	1	6	2	33	
57	82	1	6	2	34	
60	82	1	6	2	35	
57	81	1	6	2	36	
60	81	1	6	2	37	
58	75	1	6	2	38	
59	75	1	6	2	39	
57	80	1	6	2	40	
60	80	1	6	2	41	
57	79	1	6	2	42	
60	79	1	6	2	43	
57	78	1	6	2	44	
60	78	1	6	2	45	
57	77	1	6	2	46	
60	77	1	6	2	47	
58	74	1	6	2	48	
59	74	1	6	2	49	
57	76	1	6	2	50	
60	76	1	6	2	51	
57	75	1	6	2	52	
60	75	1	6	2	53	
57	74	1	6	2	54	
60	74	1	6	2	55	
58	73	1	6	2	56	
59	73	1	6	2	57	
57	73	1	6	2	58	
60	73	1	6	2	59	
57	72	1	6	2	60	
60	72	1	6	2	61	
58	72	1	6	2	62	
59	72	1	6	2	63	
62	81	1	6	3	0	
63	81	1	6	3	1	
62	80	1	6	3	2	
63	80	1	6	3	3	
62	82	1	6	3	4	
63	82	1	6	3	5	
62	83	1	6	3	6	
63	83	1	6	3	7	
62	84	1	6	3	8	
63	84	1	6	3	9	
62	79	1	6	3	10	
63	79	1	6	3	11	
62	85	1	6	3	12	
63	85	1	6	3	13	
62	86	1	6	3	14	
63	86	1	6	3	15	
62	87	1	6	3	16	
63	87	1	6	3	17	
62	78	1	6	3	18	
63	78	1	6	3	19	
61	87	1	6	3	20	
64	87	1	6	3	21	
61	86	1	6	3	22	
64	86	1	6	3	23	
61	85	1	6	3	24	
64	85	1	6	3	25	
62	77	1	6	3	26	
63	77	1	6	3	27	
61	84	1	6	3	28	
64	84	1	6	3	29	
61	83	1	6	3	30	
64	83	1	6	3	31	
61	82	1	6	3	32	
64	82	1	6	3	33	
62	76	1	6	3	34	
63	76	1	6	3	35	
61	81	1	6	3	36	
64	81	1	6	3	37	
61	80	1	6	3	38	
64	80	1	6	3	39	
61	79	1	6	3	40	
64	79	1	6	3	41	
62	75	1	6	3	42	
63	75	1	6	3	43	
61	78	1	6	3	44	
64	78	1	6	3	45	
61	77	1	6	3	46	
64	77	1	6	3	47	
61	76	1	6	3	48	
64	76	1	6	3	49	
62	74	1	6	3	50	
63	74	1	6	3	51	
61	75	1	6	3	52	
64	75	1	6	3	53	
61	74	1	6	3	54	
64	74	1	6	3	55	
61	73	1	6	3	56	
64	73	1	6	3	57	
62	73	1	6	3	58	
63	73	1	6	3	59	
61	72	1	6	3	60	
64	72	1	6	3	61	
62	72	1	6	3	62	
63	72	1	6	3	63	
66	81	1	6	4	0	
67	81	1	6	4	1	
66	82	1	6	4	2	
67	82	1	6	4	3	
66	80	1	6	4	4	
67	80	1	6	4	5	
66	83	1	6	4	6	
67	83	1	6	4	7	
66	84	1	6	4	8	
67	84	1	6	4	9	
66	79	1	6	4	10	
67	79	1	6	4	11	
66	85	1	6	4	12	
67	85	1	6	4	13	
66	86	1	6	4	14	
67	86	1	6	4	15	
66	87	1	6	4	16	
67	87	1	6	4	17	
66	78	1	6	4	18	
67	78	1	6	4	19	
65	87	1	6	4	20	
68	86	1	6	4	21	
65	86	1	6	4	22	
68	85	1	6	4	23	
65	85	1	6	4	24	
68	84	1	6	4	25	
66	77	1	6	4	26	
67	77	1	6	4	27	
65	84	1	6	4	28	
68	83	1	6	4	29	
65	83	1	6	4	30	
68	82	1	6	4	31	
65	82	1	6	4	32	
68	81	1	6	4	33	
66	76	1	6	4	34	
67	76	1	6	4	35	
65	81	1	6	4	36	
68	80	1	6	4	37	
65	80	1	6	4	38	
68	79	1	6	4	39	
65	79	1	6	4	40	
68	78	1	6	4	41	
66	75	1	6	4	42	
67	75	1	6	4	43	
65	78	1	6	4	44	
68	77	1	6	4	45	
65	77	1	6	4	46	
68	76	1	6	4	47	
65	76	1	6	4	48	
68	75	1	6	4	49	
66	74	1	6	4	50	
67	74	1	6	4	51	
65	75	1	6	4	52	
68	74	1	6	4	53	
65	74	1	6	4	54	
68	73	1	6	4	55	
65	73	1	6	4	56	
68	72	1	6	4	57	
66	73	1	6	4	58	
67	73	1	6	4	59	
65	72	1	6	4	60	
68	71	1	6	4	61	
66	72	1	6	4	62	
67	72	1	6	4	63	
70	81	1	7	0	0	
71	81	1	7	0	1	
70	82	1	7	0	2	
71	82	1	7	0	3	
70	83	1	7	0	4	
71	83	1	7	0	5	
70	80	1	7	0	6	
71	80	1	7	0	7	
70	84	1	7	0	8	
71	84	1	7	0	9	
70	85	1	7	0	10	
71	85	1	7	0	11	
70	86	1	7	0	12	
71	86	1	7	0	13	
70	79	1	7	0	14	
71	79	1	7	0	15	
69	86	1	7	0	16	
72	86	1	7	0	17	
69	85	1	7	0	18	
72	85	1	7	0	19	
69	84	1	7	0	20	
72	84	1	7	0	21	
70	78	1	7	0	22	
71	78	1	7	0	23	
69	83	1	7	0	24	
72	83	1	7	0	25	
69	82	1	7	0	26	
72	82	1	7	0	27	
69	81	1	7	0	28	
72	81	1	7	0	29	
70	77	1	7	0	30	
71	77	1	7	0	31	
69	80	1	7	0	32	
72	80	1	7	0	33	
69	79	1	7	0	34	
72	79	1	7	0	35	
69	78	1	7	0	36	
72	78	1	7	0	37	
70	76	1	7	0	38	
71	76	1	7	0	39	
69	77	1	7	0	40	
72	77	1	7	0	41	
69	76	1	7	0	42	
72	76	1	7	0	43	
69	75	1	7	0	44	
72	75	1	7	0	45	
70	75	1	7	0	46	
71	75	1	7	0	47	
69	74	1	7	0	48	
72	74	1	7	0	49	
69	73	1	7	0	50	
72	73	1	7	0	51	
69	72	1	7	0	52	
72	72	1	7	0	53	
70	74	1	7	0	54	
71	74	1	7	0	55	
69	71	1	7	0	56	
72	71	1	7	0	57	
70	71	1	7	0	58	
71	71	1	7	0	59	
70	72	1	7	0	60	
71	72	1	7	0	61	
70	73	1	7	0	62	
71	73	1	7	0	63	
73	78	1	7	1	0	
74	78	1	7	1	1	
74	81	1	7	1	2	
74	82	1	7	1	3	
74	83	1	7	1	4	
74	84	1	7	1	5	
74	85	1	7	1	6	
75	80	1	7	1	7	
73	77	1	7	1	8	
74	77	1	7	1	9	
74	79	1	7	1	10	
75	79	1	7	1	11	
74	80	1	7	1	12	
75	81	1	7	1	13	
73	85	1	7	1	14	
75	82	1	7	1	15	
73	76	1	7	1	16	
74	76	1	7	1	17	
73	84	1	7	1	18	
75	83	1	7	1	19	
73	83	1	7	1	20	
75	84	1	7	1	21	
73	79	1	7	1	22	
75	78	1	7	1	23	
73	75	1	7	1	24	
74	75	1	7	1	25	
73	82	1	7	1	26	
75	85	1	7	1	27	
73	81	1	7	1	28	
75	76	1	7	1	29	
73	80	1	7	1	30	
75	75	1	7	1	31	
73	74	1	7	1	32	
74	74	1	7	1	33	
75	77	1	7	1	34	
76	84	1	7	1	35	
76	83	1	7	1	36	
76	82	1	7	1	37	
76	81	1	7	1	38	
76	80	1	7	1	39	
73	73	1	7	1	40	
74	73	1	7	1	41	
77	81	1	7	1	43	
75	74	1	7	1	47	
73	72	1	7	1	48	
74	72	1	7	1	49	
75	72	1	7	1	50	
75	73	1	7	1	51	
78	69	1	7	1	52	
75	71	1	7	1	53	
75	70	1	7	1	54	
77	69	1	7	1	55	
73	71	1	7	1	56	
74	71	1	7	1	57	
75	69	1	7	1	58	
76	69	1	7	1	59	
73	69	1	7	1	60	
74	69	1	7	1	61	
73	70	1	7	1	62	
74	70	1	7	1	63	
76	79	1	7	2	0	
77	79	1	7	2	1	
76	78	1	7	2	2	
77	78	1	7	2	3	
78	82	1	7	2	4	
77	80	1	7	2	5	
77	84	1	7	2	6	
78	83	1	7	2	7	
77	83	1	7	2	8	
78	81	1	7	2	9	
76	77	1	7	2	10	
77	77	1	7	2	11	
77	82	1	7	2	12	
79	83	1	7	2	13	
79	82	1	7	2	14	
79	81	1	7	2	15	
78	79	1	7	2	16	
78	80	1	7	2	17	
76	76	1	7	2	18	
77	76	1	7	2	19	
80	83	1	7	2	20	
80	82	1	7	2	21	
79	80	1	7	2	22	
80	81	1	7	2	23	
81	82	1	7	2	24	
82	82	1	7	2	25	
76	75	1	7	2	26	
77	75	1	7	2	27	
78	78	1	7	2	28	
78	77	1	7	2	29	
81	81	1	7	2	30	
78	76	1	7	2	31	
82	81	1	7	2	32	
78	75	1	7	2	33	
76	74	1	7	2	34	
77	74	1	7	2	35	
79	79	1	7	2	36	
78	74	1	7	2	37	
83	81	1	7	2	38	
80	80	1	7	2	39	
83	80	1	7	2	40	
81	80	1	7	2	41	
76	73	1	7	2	42	
77	73	1	7	2	43	
78	73	1	7	2	44	
82	80	1	7	2	45	
84	81	1	7	2	46	
84	80	1	7	2	47	
85	81	1	7	2	48	
85	80	1	7	2	49	
76	72	1	7	2	50	
77	72	1	7	2	51	
85	79	1	7	2	52	
84	79	1	7	2	53	
81	79	1	7	2	54	
82	79	1	7	2	55	
80	79	1	7	2	56	
78	72	1	7	2	57	
76	71	1	7	2	58	
77	71	1	7	2	59	
78	70	1	7	2	60	
78	71	1	7	2	61	
76	70	1	7	2	62	
77	70	1	7	2	63	
79	78	1	7	3	0	
80	78	1	7	3	1	
83	79	1	7	3	2	
86	80	1	7	3	3	
86	79	1	7	3	4	
87	80	1	7	3	5	
80	77	1	7	3	6	
87	79	1	7	3	7	
85	78	1	7	3	8	
81	78	1	7	3	9	
83	78	1	7	3	10	
80	76	1	7	3	11	
82	78	1	7	3	12	
84	78	1	7	3	13	
88	80	1	7	3	14	
88	79	1	7	3	15	
88	78	1	7	3	16	
87	78	1	7	3	17	
81	77	1	7	3	18	
81	76	1	7	3	19	
80	75	1	7	3	20	
81	75	1	7	3	21	
86	78	1	7	3	22	
88	77	1	7	3	23	
82	77	1	7	3	24	
87	77	1	7	3	25	
83	77	1	7	3	26	
84	77	1	7	3	27	
86	77	1	7	3	28	
85	77	1	7	3	29	
80	74	1	7	3	30	
81	74	1	7	3	31	
79	74	1	7	3	32	
81	73	1	7	3	33	
79	73	1	7	3	34	
80	73	1	7	3	35	
81	71	1	7	3	36	
81	72	1	7	3	37	
81	69	1	7	3	38	
81	70	1	7	3	39	
79	75	1	7	3	40	
79	76	1	7	3	41	
79	72	1	7	3	42	
80	72	1	7	3	43	
79	77	1	7	3	44	
83	69	1	7	3	45	
85	69	1	7	3	46	
84	69	1	7	3	47	
87	69	1	7	3	48	
86	69	1	7	3	49	
79	71	1	7	3	50	
80	71	1	7	3	51	
86	68	1	7	3	52	
87	68	1	7	3	53	
81	68	1	7	3	54	
85	68	1	7	3	55	
83	68	1	7	3	56	
82	68	1	7	3	57	
80	68	1	7	3	58	
84	68	1	7	3	59	
79	70	1	7	3	60	
80	70	1	7	3	61	
79	69	1	7	3	62	
80	69	1	7	3	63	
89	79	1	7	4	0	
89	78	1	7	4	1	
89	77	1	7	4	2	
90	79	1	7	4	3	
90	78	1	7	4	4	
82	76	1	7	4	5	
90	77	1	7	4	6	
91	78	1	7	4	7	
83	76	1	7	4	8	
84	76	1	7	4	9	
85	76	1	7	4	10	
82	75	1	7	4	11	
86	76	1	7	4	12	
87	76	1	7	4	13	
83	75	1	7	4	14	
88	76	1	7	4	15	
89	76	1	7	4	16	
90	76	1	7	4	17	
90	75	1	7	4	18	
89	75	1	7	4	19	
88	75	1	7	4	20	
84	75	1	7	4	21	
82	74	1	7	4	22	
83	74	1	7	4	23	
84	74	1	7	4	24	
85	75	1	7	4	25	
86	75	1	7	4	26	
87	75	1	7	4	27	
82	73	1	7	4	28	
83	73	1	7	4	29	
89	74	1	7	4	30	
88	74	1	7	4	31	
87	74	1	7	4	32	
86	74	1	7	4	33	
85	74	1	7	4	34	
84	73	1	7	4	35	
85	73	1	7	4	36	
86	73	1	7	4	37	
82	72	1	7	4	38	
83	72	1	7	4	39	
84	72	1	7	4	40	
85	72	1	7	4	41	
86	72	1	7	4	42	
87	73	1	7	4	43	
87	72	1	7	4	44	
88	73	1	7	4	45	
82	71	1	7	4	46	
88	72	1	7	4	47	
83	71	1	7	4	48	
89	73	1	7	4	49	
89	72	1	7	4	50	
84	71	1	7	4	51	
85	71	1	7	4	52	
86	71	1	7	4	53	
87	71	1	7	4	54	
82	70	1	7	4	55	
88	71	1	7	4	56	
83	70	1	7	4	57	
84	70	1	7	4	58	
85	70	1	7	4	59	
86	70	1	7	4	60	
87	70	1	7	4	61	
88	70	1	7	4	62	
82	69	1	7	4	63	

[ Rich Unconnected Channels ]

RC	Port	Module	Channel	
0	1	4	22	
0	1	4	30	
0	1	4	31	
0	1	4	32	
0	1	4	33	
0	1	4	40	
0	2	0	9	
0	2	0	10	
0	2	0	11	
0	2	0	16	
0	2	0	17	
0	2	0	18	
0	2	0	19	
0	2	1	42	
0	2	1	44	
0	2	1	46	
0	2	1	48	
0	2	1	52	
0	2	1	53	
0	2	1	55	
0	3	0	17	
0	3	1	38	
0	3	3	50	
0	3	3	51	
0	3	3	54	
0	4	0	16	
0	4	0	17	
0	4	0	19	
0	4	0	21	
0	4	0	26	
0	4	1	30	
0	4	1	31	
0	4	1	32	
0	4	1	36	
0	4	2	30	
0	4	2	31	
0	4	2	33	
0	4	2	37	
0	4	3	16	
0	4	3	17	
0	4	3	18	
0	4	3	20	
0	4	3	27	
0	6	0	15	
0	6	0	16	
0	6	0	17	
0	6	0	18	
0	6	0	19	
0	6	0	25	
0	6	0	26	
0	6	0	27	
0	6	0	31	
0	6	0	34	
0	6	0	35	
0	6	0	37	
0	6	0	42	
0	6	0	43	
0	6	3	14	
0	6	3	16	
0	6	3	17	
0	6	3	18	
0	6	3	19	
0	6	3	24	
0	6	3	26	
0	6	3	27	
0	6	3	30	
0	6	3	34	
0	6	3	35	
0	6	3	36	
0	6	3	42	
0	6	3	43	
0	7	2	50	
0	7	2	54	
1	1	3	43	
1	1	3	44	
1	1	3	45	
1	1	3	47	
1	3	0	8	
1	3	0	12	
1	3	0	13	
1	3	2	39	
1	3	3	16	
1	5	2	51	
1	5	2	55	
1	7	1	42	
1	7	1	44	
1	7	1	45	
1	7	1	46	

